date,Washington Chl-a,Washington Nitrate,Irminger Chl-a,Irminger Nitrate
2015-04-15 17:00:00,0.565529,0.733279,NaN,NaN
2015-04-15 18:00:00,0.546173,0.720207,NaN,NaN
2015-04-15 19:00:00,0.514333,0.739494,NaN,NaN
2015-04-15 20:00:00,0.503419,0.741553,NaN,NaN
2015-04-15 21:00:00,0.501838,0.793933,NaN,NaN
2015-04-15 22:00:00,0.52717,0.774697,NaN,NaN
2015-04-15 23:00:00,0.594907,0.796207,NaN,NaN
2015-04-16 00:00:00,0.668228,0.684988,NaN,NaN
2015-04-16 01:00:00,0.790682,0.673248,NaN,NaN
2015-04-16 02:00:00,0.836769,0.731513,NaN,NaN
2015-04-16 03:00:00,0.774244,0.761182,NaN,NaN
2015-04-16 04:00:00,0.760603,0.772206,NaN,NaN
2015-04-16 05:00:00,0.81738,0.787497,NaN,NaN
2015-04-16 06:00:00,0.856705,0.719845,NaN,NaN
2015-04-16 07:00:00,0.860847,0.765768,NaN,NaN
2015-04-16 08:00:00,0.892367,0.738706,NaN,NaN
2015-04-16 09:00:00,0.96841,0.713377,NaN,NaN
2015-04-16 10:00:00,0.925775,0.709827,NaN,NaN
2015-04-16 11:00:00,0.947289,0.695279,NaN,NaN
2015-04-16 12:00:00,0.967012,0.712879,NaN,NaN
2015-04-16 13:00:00,0.927626,0.755755,NaN,NaN
2015-04-16 14:00:00,0.906169,0.714019,NaN,NaN
2015-04-16 15:00:00,0.785055,0.796523,NaN,NaN
2015-04-16 16:00:00,0.65081,0.739562,NaN,NaN
2015-04-16 17:00:00,0.604585,0.700391,NaN,NaN
2015-04-16 18:00:00,0.578028,0.727941,NaN,NaN
2015-04-16 19:00:00,0.56188,0.678494,NaN,NaN
2015-04-16 20:00:00,0.499761,0.735059,NaN,NaN
2015-04-16 21:00:00,0.491611,0.741131,NaN,NaN
2015-04-16 22:00:00,0.492774,0.680321,NaN,NaN
2015-04-16 23:00:00,0.506583,0.679583,NaN,NaN
2015-04-17 00:00:00,0.594099,0.693793,NaN,NaN
2015-04-17 01:00:00,0.773676,0.773204,NaN,NaN
2015-04-17 02:00:00,0.795626,0.849466,NaN,NaN
2015-04-17 03:00:00,0.801767,0.864872,NaN,NaN
2015-04-17 04:00:00,0.831881,0.845549,NaN,NaN
2015-04-17 05:00:00,0.873706,0.884366,NaN,NaN
2015-04-17 06:00:00,0.825996,0.849083,NaN,NaN
2015-04-17 07:00:00,1.00498,2.22735,NaN,NaN
2015-04-17 08:00:00,0.744282,0.796234,NaN,NaN
2015-04-17 09:00:00,0.729741,0.811656,NaN,NaN
2015-04-17 10:00:00,0.716578,0.81261,NaN,NaN
2015-04-17 11:00:00,0.665919,0.790152,NaN,NaN
2015-04-17 12:00:00,0.650341,0.785603,NaN,NaN
2015-04-17 13:00:00,0.649431,0.820216,NaN,NaN
2015-04-17 14:00:00,0.733107,0.878296,NaN,NaN
2015-04-17 15:00:00,0.922632,1.02692,NaN,NaN
2015-04-17 16:00:00,0.827178,0.985343,NaN,NaN
2015-04-17 17:00:00,0.944273,1.00757,NaN,NaN
2015-04-17 18:00:00,1.05998,1.99625,NaN,NaN
2015-04-17 19:00:00,1.72798,2.68943,NaN,NaN
2015-04-17 20:00:00,1.38202,2.08433,NaN,NaN
2015-04-17 21:00:00,1.24509,1.48605,NaN,NaN
2015-04-17 22:00:00,1.16725,2.11147,NaN,NaN
2015-04-17 23:00:00,0.968124,0.86722,NaN,NaN
2015-04-18 00:00:00,1.30244,1.92786,NaN,NaN
2015-04-18 01:00:00,1.67057,2.05599,NaN,NaN
2015-04-18 02:00:00,1.53651,1.87711,NaN,NaN
2015-04-18 03:00:00,1.419,1.7896,NaN,NaN
2015-04-18 04:00:00,1.38312,1.98,NaN,NaN
2015-04-18 05:00:00,1.40357,1.94776,NaN,NaN
2015-04-18 06:00:00,1.41401,1.97071,NaN,NaN
2015-04-18 07:00:00,1.41898,1.94384,NaN,NaN
2015-04-18 08:00:00,1.43148,1.984,NaN,NaN
2015-04-18 09:00:00,1.43867,2.10084,NaN,NaN
2015-04-18 10:00:00,1.44301,2.14116,NaN,NaN
2015-04-18 11:00:00,1.44831,2.15505,NaN,NaN
2015-04-18 12:00:00,1.45791,2.2195,NaN,NaN
2015-04-18 13:00:00,1.45043,2.38101,NaN,NaN
2015-04-18 14:00:00,1.4494,2.27391,NaN,NaN
2015-04-18 15:00:00,1.44733,2.25718,NaN,NaN
2015-04-18 16:00:00,1.39442,2.24946,NaN,NaN
2015-04-18 17:00:00,1.37414,2.36448,NaN,NaN
2015-04-18 18:00:00,1.28334,2.31804,NaN,NaN
2015-04-18 19:00:00,1.2014,2.50418,NaN,NaN
2015-04-18 20:00:00,1.10062,2.39678,NaN,NaN
2015-04-18 21:00:00,1.12214,2.3153,NaN,NaN
2015-04-18 22:00:00,1.20733,2.27346,NaN,NaN
2015-04-18 23:00:00,1.09037,1.88495,NaN,NaN
2015-04-19 00:00:00,1.06788,2.02757,NaN,NaN
2015-04-19 01:00:00,1.11555,1.93445,NaN,NaN
2015-04-19 02:00:00,1.04427,1.8045,NaN,NaN
2015-04-19 03:00:00,0.937767,1.87666,NaN,NaN
2015-04-19 04:00:00,0.908014,1.83128,NaN,NaN
2015-04-19 05:00:00,0.891688,1.87541,NaN,NaN
2015-04-19 06:00:00,0.880346,1.91663,NaN,NaN
2015-04-19 07:00:00,0.877262,1.94534,NaN,NaN
2015-04-19 08:00:00,0.903479,1.97331,NaN,NaN
2015-04-19 09:00:00,0.967379,1.99502,NaN,NaN
2015-04-19 10:00:00,1.06992,1.92916,NaN,NaN
2015-04-19 11:00:00,1.19595,2.01098,NaN,NaN
2015-04-19 12:00:00,1.04452,1.95794,NaN,NaN
2015-04-19 13:00:00,1.02297,1.74775,NaN,NaN
2015-04-19 14:00:00,1.0749,1.68967,NaN,NaN
2015-04-19 15:00:00,1.06115,1.62588,NaN,NaN
2015-04-19 16:00:00,1.03626,1.57379,NaN,NaN
2015-04-19 17:00:00,0.951596,1.64933,NaN,NaN
2015-04-19 18:00:00,0.94584,1.64404,NaN,NaN
2015-04-19 19:00:00,0.922764,1.67825,NaN,NaN
2015-04-19 20:00:00,0.852726,1.69387,NaN,NaN
2015-04-19 21:00:00,0.657012,1.83752,NaN,NaN
2015-04-19 22:00:00,0.679134,1.70426,NaN,NaN
2015-04-19 23:00:00,0.834968,1.89769,NaN,NaN
2015-04-20 00:00:00,0.856443,1.85487,NaN,NaN
2015-04-20 01:00:00,1.0503,1.9357,NaN,NaN
2015-04-20 02:00:00,1.54786,1.99093,NaN,NaN
2015-04-20 03:00:00,1.67927,1.93989,NaN,NaN
2015-04-20 04:00:00,1.60514,1.98523,NaN,NaN
2015-04-20 05:00:00,1.31648,1.90057,NaN,NaN
2015-04-20 06:00:00,1.14859,1.87527,NaN,NaN
2015-04-20 07:00:00,1.00328,1.82138,NaN,NaN
2015-04-20 08:00:00,0.922504,1.77482,NaN,NaN
2015-04-20 09:00:00,0.929334,1.81175,NaN,NaN
2015-04-20 10:00:00,0.883545,1.88304,NaN,NaN
2015-04-20 11:00:00,0.892785,1.89882,NaN,NaN
2015-04-20 12:00:00,0.887293,1.83686,NaN,NaN
2015-04-20 13:00:00,0.806797,1.94007,NaN,NaN
2015-04-20 14:00:00,0.800407,1.94923,NaN,NaN
2015-04-20 15:00:00,0.682672,1.97515,NaN,NaN
2015-04-20 16:00:00,0.596879,1.88211,NaN,NaN
2015-04-20 17:00:00,0.596224,1.88867,NaN,NaN
2015-04-20 18:00:00,0.665194,1.83239,NaN,NaN
2015-04-20 19:00:00,0.70424,1.8463,NaN,NaN
2015-04-20 20:00:00,1.34657,1.89619,NaN,NaN
2015-04-20 21:00:00,1.22834,1.88914,NaN,NaN
2015-04-20 22:00:00,0.995099,1.75737,NaN,NaN
2015-04-20 23:00:00,1.40592,2.02124,NaN,NaN
2015-04-21 00:00:00,4.05085,1.66511,NaN,NaN
2015-04-21 01:00:00,8.74064,1.89652,NaN,NaN
2015-04-21 02:00:00,9.97857,1.8076,NaN,NaN
2015-04-21 03:00:00,9.53487,1.92065,NaN,NaN
2015-04-21 04:00:00,8.7364,1.88773,NaN,NaN
2015-04-21 05:00:00,9.31097,2.08949,NaN,NaN
2015-04-21 06:00:00,9.92623,2.0499,NaN,NaN
2015-04-21 07:00:00,9.59851,1.99257,NaN,NaN
2015-04-21 08:00:00,9.55241,1.89095,NaN,NaN
2015-04-21 09:00:00,9.97255,1.97789,NaN,NaN
2015-04-21 10:00:00,11.1912,2.15166,NaN,NaN
2015-04-21 11:00:00,11.3673,1.89468,NaN,NaN
2015-04-21 12:00:00,11.4471,4.11359,NaN,NaN
2015-04-21 13:00:00,11.9044,3.10277,NaN,NaN
2015-04-21 14:00:00,11.9436,2.38372,NaN,NaN
2015-04-21 15:00:00,11.0168,6.00136,NaN,NaN
2015-04-21 16:00:00,12.1568,4.80296,NaN,NaN
2015-04-21 17:00:00,11.7028,3.78053,NaN,NaN
2015-04-21 18:00:00,11.7138,2.52619,NaN,NaN
2015-04-21 19:00:00,12.525,2.76585,NaN,NaN
2015-04-21 20:00:00,13.9073,2.18401,NaN,NaN
2015-04-21 21:00:00,15.3659,1.99278,NaN,NaN
2015-04-21 22:00:00,16.0192,1.89768,NaN,NaN
2015-04-21 23:00:00,16.4564,1.96914,NaN,NaN
2015-04-22 00:00:00,15.5967,3.51247,NaN,NaN
2015-04-22 01:00:00,15.4845,2.91381,NaN,NaN
2015-04-22 02:00:00,13.3175,3.5363,NaN,NaN
2015-04-22 03:00:00,11.3095,3.67226,NaN,NaN
2015-04-22 04:00:00,10.4061,4.18859,NaN,NaN
2015-04-22 05:00:00,10.0706,4.29071,NaN,NaN
2015-04-22 06:00:00,8.97325,7.42792,NaN,NaN
2015-04-22 07:00:00,9.30503,6.21995,NaN,NaN
2015-04-22 08:00:00,9.50141,4.44249,NaN,NaN
2015-04-22 09:00:00,9.4294,3.29518,NaN,NaN
2015-04-22 10:00:00,9.30956,3.22403,NaN,NaN
2015-04-22 11:00:00,9.19686,2.9716,NaN,NaN
2015-04-22 12:00:00,9.11937,2.69776,NaN,NaN
2015-04-22 13:00:00,8.98849,3.03817,NaN,NaN
2015-04-22 14:00:00,8.29715,3.8789,NaN,NaN
2015-04-22 15:00:00,6.35474,4.90513,NaN,NaN
2015-04-22 16:00:00,5.54343,5.13647,NaN,NaN
2015-04-22 17:00:00,4.97551,5.29253,NaN,NaN
2015-04-22 18:00:00,5.96512,4.32801,NaN,NaN
2015-04-22 19:00:00,8.64737,2.25264,NaN,NaN
2015-04-22 20:00:00,10.1274,1.41487,NaN,NaN
2015-04-22 21:00:00,9.76073,3.08029,NaN,NaN
2015-04-22 22:00:00,10.5593,1.99336,NaN,NaN
2015-04-22 23:00:00,12.6961,2.01231,NaN,NaN
2015-04-23 00:00:00,13.2714,2.23621,NaN,NaN
2015-04-23 01:00:00,13.2828,1.6194,NaN,NaN
2015-04-23 02:00:00,10.5907,1.64089,NaN,NaN
2015-04-23 03:00:00,9.09082,2.74412,NaN,NaN
2015-04-23 04:00:00,8.03139,1.95565,NaN,NaN
2015-04-23 05:00:00,6.09657,5.07629,NaN,NaN
2015-04-23 06:00:00,5.96653,5.98637,NaN,NaN
2015-04-23 07:00:00,5.1602,6.97478,NaN,NaN
2015-04-23 08:00:00,9.54112,3.03633,NaN,NaN
2015-04-23 09:00:00,6.94467,11.2985,NaN,NaN
2015-04-23 10:00:00,5.61916,18.2735,NaN,NaN
2015-04-23 11:00:00,7.67505,14.808,NaN,NaN
2015-04-23 12:00:00,9.47955,9.80461,NaN,NaN
2015-04-23 13:00:00,6.36187,8.29062,NaN,NaN
2015-04-23 14:00:00,7.06187,4.31078,NaN,NaN
2015-04-23 15:00:00,6.44689,4.96589,NaN,NaN
2015-04-23 16:00:00,7.11425,4.04276,NaN,NaN
2015-04-23 17:00:00,7.45616,4.8768,NaN,NaN
2015-04-23 18:00:00,9.63378,5.07455,NaN,NaN
2015-04-23 19:00:00,8.45383,7.08759,NaN,NaN
2015-04-23 20:00:00,8.15152,8.68493,NaN,NaN
2015-04-23 21:00:00,6.05264,17.3731,NaN,NaN
2015-04-23 22:00:00,6.58045,16.6693,NaN,NaN
2015-04-23 23:00:00,6.99894,15.9346,NaN,NaN
2015-04-24 00:00:00,7.53691,14.5754,NaN,NaN
2015-04-24 01:00:00,7.15847,15.358,NaN,NaN
2015-04-24 02:00:00,6.92699,15.2141,NaN,NaN
2015-04-24 03:00:00,8.02488,7.05084,NaN,NaN
2015-04-24 04:00:00,6.866,5.88801,NaN,NaN
2015-04-24 05:00:00,6.89719,11.0144,NaN,NaN
2015-04-24 06:00:00,6.36362,13.7217,NaN,NaN
2015-04-24 07:00:00,6.13711,16.7809,NaN,NaN
2015-04-24 08:00:00,6.45517,16.6874,NaN,NaN
2015-04-24 09:00:00,7.07573,15.4798,NaN,NaN
2015-04-24 10:00:00,7.16305,15.7963,NaN,NaN
2015-04-24 11:00:00,7.89788,14.7663,NaN,NaN
2015-04-24 12:00:00,7.64566,14.4851,NaN,NaN
2015-04-24 13:00:00,7.12485,15.8393,NaN,NaN
2015-04-24 14:00:00,6.82048,15.8605,NaN,NaN
2015-04-24 15:00:00,6.4907,16.9823,NaN,NaN
2015-04-24 16:00:00,6.46769,16.2073,NaN,NaN
2015-04-24 17:00:00,6.74672,15.542,NaN,NaN
2015-04-24 18:00:00,7.72946,14.3737,NaN,NaN
2015-04-24 19:00:00,8.07169,13.3796,NaN,NaN
2015-04-24 20:00:00,8.70626,13.0945,NaN,NaN
2015-04-24 21:00:00,9.23988,13.5233,NaN,NaN
2015-04-24 22:00:00,8.39882,14.0504,NaN,NaN
2015-04-24 23:00:00,9.96855,12.6122,NaN,NaN
2015-04-25 00:00:00,9.77361,12.0862,NaN,NaN
2015-04-25 01:00:00,9.8822,11.1125,NaN,NaN
2015-04-25 02:00:00,10.2641,9.38669,NaN,NaN
2015-04-25 03:00:00,9.00938,10.2757,NaN,NaN
2015-04-25 04:00:00,8.27138,9.90406,NaN,NaN
2015-04-25 05:00:00,7.67299,12.3093,NaN,NaN
2015-04-25 06:00:00,7.62994,13.4326,NaN,NaN
2015-04-25 07:00:00,7.32189,14.1593,NaN,NaN
2015-04-25 08:00:00,7.45685,13.963,NaN,NaN
2015-04-25 09:00:00,8.01367,12.4943,NaN,NaN
2015-04-25 10:00:00,8.50299,10.7961,NaN,NaN
2015-04-25 11:00:00,8.49951,11.8287,NaN,NaN
2015-04-25 12:00:00,8.40607,14.2119,NaN,NaN
2015-04-25 13:00:00,5.37686,17.7598,NaN,NaN
2015-04-25 14:00:00,6.39925,17.1634,NaN,NaN
2015-04-25 15:00:00,7.12127,16.862,NaN,NaN
2015-04-25 16:00:00,6.50589,17.9142,NaN,NaN
2015-04-25 17:00:00,8.68892,16.7407,NaN,NaN
2015-04-25 18:00:00,14.643,8.9608,NaN,NaN
2015-04-25 19:00:00,14.7539,4.23106,NaN,NaN
2015-04-25 20:00:00,14.5976,6.50789,NaN,NaN
2015-04-25 21:00:00,9.01256,15.1618,NaN,NaN
2015-04-25 22:00:00,6.87797,17.6705,NaN,NaN
2015-04-25 23:00:00,11.5332,14.2391,NaN,NaN
2015-04-26 00:00:00,10.2612,12.6914,NaN,NaN
2015-04-26 01:00:00,15.1178,9.78921,NaN,NaN
2015-04-26 02:00:00,15.7325,3.69344,NaN,NaN
2015-04-26 03:00:00,15.4499,5.21298,NaN,NaN
2015-04-26 04:00:00,14.7612,2.98666,NaN,NaN
2015-04-26 05:00:00,11.3755,6.19392,NaN,NaN
2015-04-26 06:00:00,11.5689,4.53255,NaN,NaN
2015-04-26 07:00:00,13.2944,2.62018,NaN,NaN
2015-04-26 08:00:00,11.2579,4.42407,NaN,NaN
2015-04-26 09:00:00,10.8436,4.31888,NaN,NaN
2015-04-26 10:00:00,13.3595,2.16263,NaN,NaN
2015-04-26 11:00:00,14.0509,2.48579,NaN,NaN
2015-04-26 12:00:00,14.5067,3.03193,NaN,NaN
2015-04-26 13:00:00,15.0661,2.25235,NaN,NaN
2015-04-26 14:00:00,17.4384,1.56346,NaN,NaN
2015-04-26 15:00:00,18.9355,1.50956,NaN,NaN
2015-04-26 16:00:00,20.8549,1.75202,NaN,NaN
2015-04-26 17:00:00,15.8403,1.65108,NaN,NaN
2015-04-26 18:00:00,7.61024,1.751,NaN,NaN
2015-04-26 19:00:00,6.5308,5.10755,NaN,NaN
2015-04-26 20:00:00,16.9552,2.15163,NaN,NaN
2015-04-26 21:00:00,19.1091,1.85462,NaN,NaN
2015-04-26 22:00:00,18.2699,2.56872,NaN,NaN
2015-04-26 23:00:00,18.1353,2.76667,NaN,NaN
2015-04-27 00:00:00,18.4942,2.92641,NaN,NaN
2015-04-27 01:00:00,16.9386,3.36643,NaN,NaN
2015-04-27 02:00:00,16.0772,3.31759,NaN,NaN
2015-04-27 03:00:00,14.2419,3.86714,NaN,NaN
2015-04-27 04:00:00,13.2134,4.38376,NaN,NaN
2015-04-27 05:00:00,12.0824,4.89854,NaN,NaN
2015-04-27 06:00:00,10.7972,6.40213,NaN,NaN
2015-04-27 07:00:00,9.90848,7.72643,NaN,NaN
2015-04-27 08:00:00,9.84539,7.34517,NaN,NaN
2015-04-27 09:00:00,9.955,5.75846,NaN,NaN
2015-04-27 10:00:00,9.88144,4.10275,NaN,NaN
2015-04-27 11:00:00,9.23118,5.08703,NaN,NaN
2015-04-27 12:00:00,8.84568,6.37508,NaN,NaN
2015-04-27 13:00:00,8.92336,6.8024,NaN,NaN
2015-04-27 14:00:00,9.09473,6.81113,NaN,NaN
2015-04-27 15:00:00,9.07397,6.70287,NaN,NaN
2015-04-27 16:00:00,9.56728,6.19464,NaN,NaN
2015-04-27 17:00:00,9.61163,6.14132,NaN,NaN
2015-04-27 18:00:00,10.0353,6.01762,NaN,NaN
2015-04-27 19:00:00,10.949,6.01804,NaN,NaN
2015-04-27 20:00:00,11.6304,6.00354,NaN,NaN
2015-04-27 21:00:00,10.6869,6.0967,NaN,NaN
2015-04-27 22:00:00,9.9068,6.7402,NaN,NaN
2015-04-27 23:00:00,9.88289,7.84569,NaN,NaN
2015-04-28 00:00:00,9.84276,7.94436,NaN,NaN
2015-04-28 01:00:00,10.3135,7.25874,NaN,NaN
2015-04-28 02:00:00,9.48338,7.51023,NaN,NaN
2015-04-28 03:00:00,11.2211,5.64858,NaN,NaN
2015-04-28 04:00:00,10.8498,5.4534,NaN,NaN
2015-04-28 05:00:00,10.6129,5.47567,NaN,NaN
2015-04-28 06:00:00,10.9774,4.90153,NaN,NaN
2015-04-28 07:00:00,11.6685,4.52565,NaN,NaN
2015-04-28 08:00:00,10.6325,5.29388,NaN,NaN
2015-04-28 09:00:00,10.0838,5.7786,NaN,NaN
2015-04-28 10:00:00,8.4587,7.00955,NaN,NaN
2015-04-28 11:00:00,9.14631,3.83333,NaN,NaN
2015-04-28 12:00:00,8.99915,1.64227,NaN,NaN
2015-04-28 13:00:00,8.04821,2.0312,NaN,NaN
2015-04-28 14:00:00,7.68999,1.84357,NaN,NaN
2015-04-28 15:00:00,9.41175,2.76604,NaN,NaN
2015-04-28 16:00:00,8.96438,4.30268,NaN,NaN
2015-04-28 17:00:00,7.92986,1.77822,NaN,NaN
2015-04-28 18:00:00,8.602,1.45991,NaN,NaN
2015-04-28 19:00:00,8.0028,1.80226,NaN,NaN
2015-04-28 20:00:00,8.923,3.30481,NaN,NaN
2015-04-28 21:00:00,12.5943,7.21697,NaN,NaN
2015-04-28 22:00:00,11.3929,9.63885,NaN,NaN
2015-04-28 23:00:00,8.2781,11.5615,NaN,NaN
2015-04-29 00:00:00,9.40789,8.26446,NaN,NaN
2015-04-29 01:00:00,11.6362,5.84921,NaN,NaN
2015-04-29 02:00:00,12.8697,6.0637,NaN,NaN
2015-04-29 03:00:00,12.4028,3.91246,NaN,NaN
2015-04-29 04:00:00,9.16003,5.32091,NaN,NaN
2015-04-29 05:00:00,7.75741,5.45109,NaN,NaN
2015-04-29 06:00:00,7.66847,5.21566,NaN,NaN
2015-04-29 07:00:00,10.0548,4.94734,NaN,NaN
2015-04-29 08:00:00,10.723,2.07529,NaN,NaN
2015-04-29 09:00:00,10.0465,2.10007,NaN,NaN
2015-04-29 10:00:00,11.7496,2.10657,NaN,NaN
2015-04-29 11:00:00,14.6897,2.01957,NaN,NaN
2015-04-29 12:00:00,13.4953,1.93949,NaN,NaN
2015-04-29 13:00:00,13.4833,1.99027,NaN,NaN
2015-04-29 14:00:00,11.3224,2.04831,NaN,NaN
2015-04-29 15:00:00,6.36951,1.85878,NaN,NaN
2015-04-29 16:00:00,4.47772,1.67301,NaN,NaN
2015-04-29 17:00:00,6.10897,1.70261,NaN,NaN
2015-04-29 18:00:00,7.05213,3.33587,NaN,NaN
2015-04-29 19:00:00,11.7476,5.77104,NaN,NaN
2015-04-29 20:00:00,12.6511,5.03911,NaN,NaN
2015-04-29 21:00:00,17.7752,6.78899,NaN,NaN
2015-04-29 22:00:00,19.9855,5.71106,NaN,NaN
2015-04-29 23:00:00,16.3547,3.81632,NaN,NaN
2015-04-30 00:00:00,12.3743,2.69638,NaN,NaN
2015-04-30 01:00:00,13.3332,2.50625,NaN,NaN
2015-04-30 02:00:00,10.7765,2.31326,NaN,NaN
2015-04-30 03:00:00,11.0877,2.40162,NaN,NaN
2015-04-30 04:00:00,11.6441,2.54963,NaN,NaN
2015-04-30 05:00:00,10.0369,2.0607,NaN,NaN
2015-04-30 06:00:00,9.05784,2.03346,NaN,NaN
2015-04-30 07:00:00,8.51441,2.01398,NaN,NaN
2015-04-30 08:00:00,10.256,2.16627,NaN,NaN
2015-04-30 09:00:00,9.70324,2.39215,NaN,NaN
2015-04-30 10:00:00,6.53252,3.2824,NaN,NaN
2015-04-30 11:00:00,6.8109,2.89489,NaN,NaN
2015-04-30 12:00:00,6.56413,2.74474,NaN,NaN
2015-04-30 13:00:00,6.88254,3.19271,NaN,NaN
2015-04-30 14:00:00,9.59384,2.07437,NaN,NaN
2015-04-30 15:00:00,12.7606,2.23448,NaN,NaN
2015-04-30 16:00:00,9.44696,2.36819,NaN,NaN
2015-04-30 17:00:00,4.81101,2.52894,NaN,NaN
2015-04-30 18:00:00,3.8515,2.55689,NaN,NaN
2015-04-30 19:00:00,4.09411,2.49251,NaN,NaN
2015-04-30 20:00:00,2.78202,2.64002,NaN,NaN
2015-04-30 21:00:00,3.6078,2.81245,NaN,NaN
2015-04-30 22:00:00,3.05468,3.18702,NaN,NaN
2015-04-30 23:00:00,4.09414,3.12536,NaN,NaN
2015-05-01 00:00:00,6.49903,2.98825,NaN,NaN
2015-05-01 01:00:00,5.59989,2.73695,NaN,NaN
2015-05-01 02:00:00,5.50987,2.45095,NaN,NaN
2015-05-01 03:00:00,7.53653,2.32678,NaN,NaN
2015-05-01 04:00:00,5.76583,2.61518,NaN,NaN
2015-05-01 05:00:00,3.82665,2.65253,NaN,NaN
2015-05-01 06:00:00,2.6001,2.29749,NaN,NaN
2015-05-01 07:00:00,3.44909,2.29495,NaN,NaN
2015-05-01 08:00:00,3.03753,2.72642,NaN,NaN
2015-05-01 09:00:00,3.12976,2.69064,NaN,NaN
2015-05-01 10:00:00,4.32325,2.90367,NaN,NaN
2015-05-01 11:00:00,3.19969,2.49867,NaN,NaN
2015-05-01 12:00:00,3.22204,2.43212,NaN,NaN
2015-05-01 13:00:00,3.13105,2.5033,NaN,NaN
2015-05-01 14:00:00,2.6795,2.48216,NaN,NaN
2015-05-01 15:00:00,2.48087,2.54122,NaN,NaN
2015-05-01 16:00:00,2.40507,2.55968,NaN,NaN
2015-05-01 17:00:00,1.94329,2.507,NaN,NaN
2015-05-01 18:00:00,1.39283,2.58655,NaN,NaN
2015-05-01 19:00:00,2.22728,2.60444,NaN,NaN
2015-05-01 20:00:00,2.73981,2.12666,NaN,NaN
2015-05-01 21:00:00,3.57148,2.43567,NaN,NaN
2015-05-01 22:00:00,3.52719,2.88881,NaN,NaN
2015-05-01 23:00:00,3.43006,2.87802,NaN,NaN
2015-05-02 00:00:00,3.22703,2.85047,NaN,NaN
2015-05-02 01:00:00,3.25516,2.93142,NaN,NaN
2015-05-02 02:00:00,2.76053,3.06927,NaN,NaN
2015-05-02 03:00:00,2.53304,3.01006,NaN,NaN
2015-05-02 04:00:00,2.28852,2.96056,NaN,NaN
2015-05-02 05:00:00,2.21941,2.95272,NaN,NaN
2015-05-02 06:00:00,2.27952,2.89763,NaN,NaN
2015-05-02 07:00:00,2.26329,2.89452,NaN,NaN
2015-05-02 08:00:00,2.11683,3.03179,NaN,NaN
2015-05-02 09:00:00,2.08113,3.10949,NaN,NaN
2015-05-02 10:00:00,2.27961,3.17543,NaN,NaN
2015-05-02 11:00:00,2.18881,3.24064,NaN,NaN
2015-05-02 12:00:00,2.14225,3.0303,NaN,NaN
2015-05-02 13:00:00,2.14997,2.9809,NaN,NaN
2015-05-02 14:00:00,2.10111,3.01274,NaN,NaN
2015-05-02 15:00:00,2.01578,3.03696,NaN,NaN
2015-05-02 16:00:00,1.85716,2.99542,NaN,NaN
2015-05-02 17:00:00,1.542,2.95669,NaN,NaN
2015-05-02 18:00:00,1.45854,3.06972,NaN,NaN
2015-05-02 19:00:00,1.44534,3.02452,NaN,NaN
2015-05-02 20:00:00,1.48721,3.13834,NaN,NaN
2015-05-02 21:00:00,1.5491,3.00541,NaN,NaN
2015-05-02 22:00:00,1.6352,3.04496,NaN,NaN
2015-05-02 23:00:00,1.53134,2.89019,NaN,NaN
2015-05-03 00:00:00,1.83749,2.79158,NaN,NaN
2015-05-03 01:00:00,2.51486,2.80234,NaN,NaN
2015-05-03 02:00:00,2.66162,2.78976,NaN,NaN
2015-05-03 03:00:00,2.67287,2.74081,NaN,NaN
2015-05-03 04:00:00,2.33342,2.76228,NaN,NaN
2015-05-03 05:00:00,2.17007,2.78658,NaN,NaN
2015-05-03 06:00:00,2.21024,2.73465,NaN,NaN
2015-05-03 07:00:00,2.20246,2.72712,NaN,NaN
2015-05-03 08:00:00,2.45007,2.69257,NaN,NaN
2015-05-03 09:00:00,2.77146,2.73464,NaN,NaN
2015-05-03 10:00:00,3.11972,2.73183,NaN,NaN
2015-05-03 11:00:00,3.25119,2.68066,NaN,NaN
2015-05-03 12:00:00,3.09219,2.57598,NaN,NaN
2015-05-03 13:00:00,2.92289,2.56763,NaN,NaN
2015-05-03 14:00:00,3.50798,2.59349,NaN,NaN
2015-05-03 15:00:00,4.34234,2.71075,NaN,NaN
2015-05-03 16:00:00,4.57014,2.82309,NaN,NaN
2015-05-03 17:00:00,4.48797,2.71763,NaN,NaN
2015-05-03 18:00:00,4.35451,2.71029,NaN,NaN
2015-05-03 19:00:00,3.35349,2.70404,NaN,NaN
2015-05-03 20:00:00,4.29513,2.8169,NaN,NaN
2015-05-03 21:00:00,2.90066,2.80573,NaN,NaN
2015-05-03 22:00:00,6.2464,2.79692,NaN,NaN
2015-05-03 23:00:00,8.50821,2.9265,NaN,NaN
2015-05-04 00:00:00,7.47978,2.93456,NaN,NaN
2015-05-04 01:00:00,6.30731,2.87937,NaN,NaN
2015-05-04 02:00:00,8.52142,2.84445,NaN,NaN
2015-05-04 03:00:00,7.09205,2.94527,NaN,NaN
2015-05-04 04:00:00,4.9656,3.11224,NaN,NaN
2015-05-04 05:00:00,4.9824,3.03378,NaN,NaN
2015-05-04 06:00:00,6.00648,2.38324,NaN,NaN
2015-05-04 07:00:00,4.58893,2.86153,NaN,NaN
2015-05-04 08:00:00,4.41282,2.69505,NaN,NaN
2015-05-04 09:00:00,4.70753,3.09679,NaN,NaN
2015-05-04 10:00:00,5.15825,3.18496,NaN,NaN
